epoch,lr-Adam,step,train_loss,val_loss
,0.0001,0,,
0,,49,2.5973801612854004,
0,,99,2.5132155418395996,
0,,149,1.3314902782440186,
0,,199,1.8269474506378174,
0,,249,1.3991239070892334,
0,,299,0.9402493834495544,
0,,349,1.7603490352630615,
0,,399,2.030327320098877,
0,,449,1.1045053005218506,
0,,499,1.5032565593719482,
0,,549,1.9445335865020752,
0,,599,1.7495062351226807,
0,,649,1.249687671661377,
0,,699,1.0087969303131104,
0,,749,1.4662011861801147,
0,,799,1.3511724472045898,
0,,849,1.4737746715545654,
0,,899,1.204798698425293,
0,,949,1.4369392395019531,
0,,999,1.0308955907821655,
0,,1049,1.2237709760665894,
0,,1099,1.0001509189605713,
0,,1149,0.7620898485183716,
0,,1199,1.0701031684875488,
0,,1249,0.8755273818969727,
0,,1299,0.6711993217468262,
0,,1349,1.3034453392028809,
0,,1399,0.7328143119812012,
0,,1449,1.453930377960205,
0,,1499,1.3541721105575562,
0,,1549,0.7692112326622009,
0,,1599,1.2047761678695679,
0,,1637,,2.32771897315979
,0.0001,1638,,
1,,1649,1.061598300933838,
1,,1699,1.4745674133300781,
1,,1749,0.8559882044792175,
1,,1799,0.72563236951828,
1,,1849,1.4555158615112305,
1,,1899,0.9288210868835449,
1,,1949,1.5358266830444336,
1,,1999,0.7328183054924011,
1,,2049,1.1872974634170532,
1,,2099,1.454148292541504,
1,,2149,0.7344924211502075,
1,,2199,1.2500593662261963,
1,,2249,1.275475263595581,
1,,2299,1.178422451019287,
1,,2349,1.0629465579986572,
1,,2399,1.280973196029663,
1,,2449,1.1683200597763062,
1,,2499,0.8780102729797363,
1,,2549,0.7756856679916382,
1,,2599,0.9393315315246582,
1,,2649,0.6708142161369324,
1,,2699,1.3399242162704468,
1,,2749,1.0852195024490356,
1,,2799,0.7753640413284302,
1,,2849,1.7083911895751953,
1,,2899,0.6609817147254944,
1,,2949,1.0456552505493164,
1,,2999,1.1239360570907593,
1,,3049,1.1009362936019897,
1,,3099,1.0768237113952637,
1,,3149,0.6182198524475098,
1,,3199,1.1412014961242676,
1,,3249,1.5004463195800781,
1,,3275,,2.213031530380249
,0.0001,3276,,
2,,3299,1.1518707275390625,
2,,3349,0.6691993474960327,
2,,3399,1.0137437582015991,
2,,3449,0.8762883543968201,
2,,3499,1.3629640340805054,
2,,3549,0.7896420359611511,
2,,3599,0.7882183790206909,
2,,3649,0.726760745048523,
2,,3699,1.6594808101654053,
2,,3749,0.781244158744812,
2,,3799,0.8348778486251831,
2,,3849,1.030707836151123,
2,,3899,0.8913741111755371,
2,,3949,1.1918474435806274,
2,,3999,1.556699275970459,
2,,4049,0.7531725764274597,
2,,4099,0.77580726146698,
2,,4149,0.9012297987937927,
2,,4199,1.1316941976547241,
2,,4249,0.9427266120910645,
2,,4299,0.7501413822174072,
2,,4349,0.7197866439819336,
2,,4399,0.7613168954849243,
2,,4449,0.626649022102356,
2,,4499,1.072234869003296,
2,,4549,1.2617777585983276,
2,,4599,1.1309338808059692,
2,,4649,1.062422752380371,
2,,4699,0.6773114204406738,
2,,4749,0.7465478777885437,
2,,4799,0.7231549024581909,
2,,4849,0.803024172782898,
2,,4899,1.0289705991744995,
2,,4913,,2.040090322494507
,0.0001,4914,,
3,,4949,0.6802109479904175,
3,,4999,0.6833571195602417,
3,,5049,1.000786304473877,
3,,5099,1.0040357112884521,
3,,5149,0.7111289501190186,
3,,5199,0.7376618385314941,
3,,5249,1.4791768789291382,
3,,5299,1.3579485416412354,
3,,5349,0.8670222163200378,
3,,5399,1.0864638090133667,
3,,5449,0.7978583574295044,
3,,5499,0.8678969144821167,
3,,5549,1.6193246841430664,
3,,5599,1.1749166250228882,
3,,5649,0.7922439575195312,
3,,5699,1.0997929573059082,
3,,5749,1.2416930198669434,
3,,5799,0.5860544443130493,
3,,5849,0.7245466709136963,
3,,5899,0.8471840620040894,
3,,5949,1.0169429779052734,
3,,5999,0.9001659154891968,
3,,6049,1.036475658416748,
3,,6099,0.8605602979660034,
3,,6149,1.131509780883789,
3,,6199,0.6137236952781677,
3,,6249,0.9582855701446533,
3,,6299,1.2015219926834106,
3,,6349,0.968997597694397,
3,,6399,0.901273250579834,
3,,6449,1.6020333766937256,
3,,6499,1.0666732788085938,
3,,6549,0.7501673698425293,
3,,6551,,2.152594566345215
,0.0001,6552,,
4,,6599,1.2028522491455078,
4,,6649,1.071537733078003,
4,,6699,0.8041285872459412,
4,,6749,0.6722618937492371,
4,,6799,1.508123755455017,
4,,6849,1.2631319761276245,
4,,6899,1.1161575317382812,
4,,6949,0.9230985045433044,
4,,6999,0.7832584381103516,
4,,7049,0.863768458366394,
4,,7099,1.324185848236084,
4,,7149,0.7557781934738159,
4,,7199,1.1880606412887573,
4,,7249,1.4235551357269287,
4,,7299,0.6824955940246582,
4,,7349,0.5177474021911621,
4,,7399,1.0000814199447632,
4,,7449,0.927728533744812,
4,,7499,0.803388774394989,
4,,7549,1.1072793006896973,
4,,7599,0.739304780960083,
4,,7649,0.8731524348258972,
4,,7699,0.8107419013977051,
4,,7749,0.8695806264877319,
4,,7799,1.113468885421753,
4,,7849,0.9368647933006287,
4,,7899,1.1490544080734253,
4,,7949,1.004630446434021,
4,,7999,0.7788993120193481,
4,,8049,1.160325527191162,
4,,8099,1.2819395065307617,
4,,8149,0.8000963926315308,
4,,8189,,2.0806217193603516
,0.0001,8190,,
5,,8199,0.726119875907898,
5,,8249,0.9516364932060242,
5,,8299,0.7879765033721924,
5,,8349,0.6889853477478027,
5,,8399,1.223400592803955,
5,,8449,0.7661385536193848,
5,,8499,0.7914828062057495,
5,,8549,1.3039579391479492,
5,,8599,0.7435189485549927,
5,,8649,0.5974605083465576,
5,,8699,0.9920859336853027,
5,,8749,1.0565440654754639,
5,,8799,0.9819135665893555,
5,,8849,1.1063824892044067,
5,,8899,0.851008415222168,
5,,8949,1.2617650032043457,
5,,8999,0.6364476084709167,
5,,9049,0.5729444026947021,
5,,9099,0.9919710159301758,
5,,9149,1.171766996383667,
5,,9199,1.2458927631378174,
5,,9249,0.7526407241821289,
5,,9299,0.5694338083267212,
5,,9349,0.7058780193328857,
5,,9399,0.7961180210113525,
5,,9449,0.6555277705192566,
5,,9499,0.8667528033256531,
5,,9549,0.5030366778373718,
5,,9599,0.6910489797592163,
5,,9649,0.8846518993377686,
5,,9699,1.5737384557724,
5,,9749,1.162293791770935,
5,,9799,1.4040688276290894,
5,,9827,,2.132817506790161
,0.0001,9828,,
6,,9849,0.6672829389572144,
6,,9899,0.9286108016967773,
6,,9949,1.0736366510391235,
6,,9999,0.6057090759277344,
6,,10049,0.571003258228302,
6,,10099,0.7151073813438416,
6,,10149,0.6097131967544556,
6,,10199,1.134741187095642,
6,,10249,0.739007830619812,
6,,10299,0.8532359600067139,
6,,10349,0.9197985529899597,
6,,10399,0.7647296190261841,
6,,10449,0.7882850170135498,
6,,10499,0.9192988276481628,
6,,10549,1.646087646484375,
6,,10599,0.9253584742546082,
6,,10649,0.9295496344566345,
6,,10699,0.7581019401550293,
6,,10749,0.7307909727096558,
6,,10799,0.8399839401245117,
6,,10849,0.9852628111839294,
6,,10899,0.7401353716850281,
6,,10949,1.317819595336914,
6,,10999,0.8975687026977539,
6,,11049,0.7841619253158569,
6,,11099,0.8532266616821289,
6,,11149,0.9912595748901367,
6,,11199,1.0900911092758179,
6,,11249,0.6548939943313599,
6,,11299,0.7927281260490417,
6,,11349,0.9289032220840454,
6,,11399,0.7806218862533569,
6,,11449,0.8201907873153687,
6,,11465,,2.1708130836486816
,5e-05,11466,,
7,,11499,1.1157798767089844,
7,,11549,1.1567147970199585,
7,,11599,1.0691592693328857,
7,,11649,1.2001136541366577,
7,,11699,0.7897233963012695,
7,,11749,0.8297294974327087,
7,,11799,1.053796648979187,
7,,11849,0.7176289558410645,
7,,11899,0.8378462791442871,
7,,11949,1.0325177907943726,
7,,11999,0.7292383909225464,
7,,12049,0.7361456751823425,
7,,12099,1.149733543395996,
7,,12149,0.6504286527633667,
7,,12199,0.7039055824279785,
7,,12249,0.8032630681991577,
7,,12299,0.9285540580749512,
7,,12349,0.9278087615966797,
7,,12399,1.0580875873565674,
7,,12449,1.232669711112976,
7,,12499,0.6880296468734741,
7,,12549,1.1727983951568604,
7,,12599,1.0869330167770386,
7,,12649,0.9010519981384277,
7,,12699,0.8103021383285522,
7,,12749,0.708427906036377,
7,,12799,0.7764952182769775,
7,,12849,0.7564448714256287,
7,,12899,1.0860042572021484,
